"station","system","system_name","start_time","end_time","snr_p10","baseline_snr_p10_mean","baseline_snr_p10_std","baseline_days","delta_snr_p10","low_snr_frac_lt30","baseline_low30_mean","delta_low30","active_sv_mean","baseline_active_sv_mean","delta_active_sv","epoch_count","snr_valid_count"
"BOGI00POL","G","GPS","2024-05-08T09:00:00","2024-05-08T09:14:30","27.75","29.962500000000002","2.896711497543376","6","-2.212500000000002","0.1333333333333333","0.09724169668542525","0.03609163664790806","10.966666666666669","9.905555555555555","1.0611111111111136","30","1365"
"BOGI00POL","R","GLONASS","2024-05-08T09:00:00","2024-05-08T09:14:30","35.75","38.833333333333336","2.0165977949672236","6","-3.0833333333333357","0.0029644268774703","0.0065778538016760665","-0.0036134269242057665","8.933333333333334","8.688888888888888","0.24444444444444535","30","1012"
"BOGI00POL","E","Galileo","2024-05-08T09:15:00","2024-05-08T09:29:30","47.25","42.03333333333333","5.771171169413248","6","5.216666666666669","0.0","0.0039141414141414","-0.0039141414141414","3.0","2.6833333333333336","0.31666666666666643","30","180"
"BOGI00POL","G","GPS","2024-05-08T09:15:00","2024-05-08T09:29:30","31.0","28.495833333333334","3.7526795981893626","6","2.5041666666666664","0.0683962264150943","0.11263567278814307","-0.044239446373048774","10.133333333333333","10.583333333333334","-0.45000000000000107","30","1272"
"BOGI00POL","R","GLONASS","2024-05-08T09:15:00","2024-05-08T09:29:30","33.5","36.32083333333333","2.1237005831017384","6","-2.820833333333333","0.0397614314115308","0.015267024045768116","0.024494407365762687","8.966666666666667","9.094444444444445","-0.1277777777777782","30","1006"
"BOGI00POL","E","Galileo","2024-05-08T09:30:00","2024-05-08T09:44:30","46.5","40.725","7.480558134257097","6","5.774999999999999","0.0","0.024621212121212117","-0.024621212121212117","3.0","2.577777777777778","0.42222222222222205","30","180"
"BOGI00POL","G","GPS","2024-05-08T09:30:00","2024-05-08T09:44:30","29.75","31.083333333333332","1.2714820748507105","6","-1.3333333333333321","0.1034737620103473","0.09234309437050796","0.011130667639839345","10.7","10.46111111111111","0.23888888888888893","30","1353"
"BOGI00POL","R","GLONASS","2024-05-08T09:30:00","2024-05-08T09:44:30","31.25","33.90833333333333","2.4042497097154185","6","-2.6583333333333314","0.0576015108593012","0.03676159241058871","0.02083991844871249","9.6","9.438888888888888","0.16111111111111143","30","1059"
"BOGI00POL","E","Galileo","2024-05-08T09:45:00","2024-05-08T09:59:30","45.725","40.449999999999996","7.139205137828719","6","5.275000000000006","0.0","0.004821937321937316","-0.004821937321937316","3.0","2.3222222222222224","0.6777777777777776","30","180"
"BOGI00POL","G","GPS","2024-05-08T09:45:00","2024-05-08T09:59:30","23.425000000000004","30.458333333333332","2.204635268398532","6","-7.033333333333328","0.1576454668470906","0.09350143908472382","0.06414402776236679","11.533333333333331","10.633333333333333","0.8999999999999986","30","1478"
"BOGI00POL","R","GLONASS","2024-05-08T09:45:00","2024-05-08T09:59:30","33.75","35.5125","1.861635705502019","6","-1.7625000000000028","0.033989266547406","0.02314763061347237","0.01084163593393363","9.966666666666669","9.088888888888889","0.87777777777778","30","1118"
"BOGI00POL","E","Galileo","2024-05-08T10:00:00","2024-05-08T10:14:30","45.25","42.95416666666667","7.525297613162332","6","2.295833333333327","0.0","0.017795573351128885","-0.017795573351128885","3.0","2.4272727272727272","0.5727272727272728","30","180"
"BOGI00POL","G","GPS","2024-05-08T10:00:00","2024-05-08T10:14:30","26.25","30.545833333333334","2.7395445181027216","6","-4.295833333333334","0.1545454545454545","0.10445052726371921","0.0500949272817353","11.166666666666666","10.683333333333332","0.4833333333333343","30","1430"
"BOGI00POL","R","GLONASS","2024-05-08T10:00:00","2024-05-08T10:14:30","38.5","37.625","3.0811929507903257","6","0.875","0.0149094781682641","0.013292690015384218","0.0016167881528798816","8.366666666666667","8.622222222222222","-0.25555555555555465","30","939"
"BOGI00POL","E","Galileo","2024-05-08T10:15:00","2024-05-08T10:29:30","44.0","43.5","5.164784603446692","6","0.5","0.0","0.0","0.0","3.0","2.4833333333333334","0.5166666666666666","30","180"
"BOGI00POL","G","GPS","2024-05-08T10:15:00","2024-05-08T10:29:30","33.75","29.0","0.31622776601683794","6","4.75","0.0324189526184538","0.11804346089521557","-0.08562450827676177","9.233333333333333","10.738888888888889","-1.5055555555555564","30","1203"
"BOGI00POL","R","GLONASS","2024-05-08T10:15:00","2024-05-08T10:29:30","39.5","36.6","2.236067977499789","6","2.8999999999999986","0.0080971659919028","0.015568028865044851","-0.007470862873142052","8.766666666666667","8.933333333333334","-0.16666666666666607","30","988"
"BOGI00POL","E","Galileo","2024-05-08T10:30:00","2024-05-08T10:44:30","42.0","44.0","4.5166359162544865","6","-2.0","0.0","0.0","0.0","3.0","2.5","0.5","30","180"
"BOGI00POL","G","GPS","2024-05-08T10:30:00","2024-05-08T10:44:30","32.975","27.483333333333334","1.2006942436218582","6","5.491666666666667","0.0715328467153284","0.13619223791405968","-0.06465939119873128","10.466666666666669","10.950000000000001","-0.4833333333333325","30","1370"
"BOGI00POL","R","GLONASS","2024-05-08T10:30:00","2024-05-08T10:44:30","36.25","35.86666666666667","3.2926686238773946","6","0.38333333333333286","0.0201465201465201","0.026812761919321765","-0.006666241772801666","9.666666666666666","9.466666666666667","0.1999999999999993","30","1092"
"BOGI00POL","E","Galileo","2024-05-08T10:45:00","2024-05-08T10:59:30","39.975","43.4125","5.32432507459866","6","-3.4375","0.0","0.0","0.0","3.0","2.4388888888888887","0.5611111111111113","30","180"
"BOGI00POL","G","GPS","2024-05-08T10:45:00","2024-05-08T10:59:30","32.325","26.645833333333332","0.969589689851675","6","5.679166666666671","0.0615275813295615","0.13911206921767508","-0.07758448788811358","10.9","11.15","-0.25","30","1414"
"BOGI00POL","R","GLONASS","2024-05-08T10:45:00","2024-05-08T10:59:30","40.75","38.666666666666664","1.4375905768565214","6","2.0833333333333357","0.018095238095238","0.012530218064336332","0.005565020030901669","9.3","8.844444444444443","0.4555555555555575","30","1050"
"BOGI00POL","E","Galileo","2024-05-08T11:00:00","2024-05-08T11:14:30","37.25","39.895833333333336","6.712179539215758","6","-2.6458333333333357","0.0","0.026549707602339167","-0.026549707602339167","3.0","2.4","0.6000000000000001","30","180"
